            mission            |    jour    |  heure   |    lat     |    lon     |    doc     |  acdom412   |   acdom443    
-------------------------------+------------+----------+------------+------------+------------+-------------+---------------
 Radiale_Wimereux_Cote_de_la_M | 2004-02-15 | 07:07:51 |       50.8 |      1.567 |   147.5511 |             |              
 Radiale_Wimereux_Cote_de_la_M | 2004-02-15 | 07:07:51 |       50.8 |      1.567 |   147.5511 |             |              
 Radiale_Wimereux_Cote_de_la_M | 2004-02-15 | 08:02:54 |       50.8 |      1.538 |  912.77966 |             |              
 Radiale_Wimereux_Cote_de_la_M | 2004-02-15 | 08:02:54 |       50.8 |      1.538 |  912.77966 |             |              
 Radiale_Wimereux_Cote_de_la_M | 2004-02-15 | 08:51:04 |       50.8 |      1.508 |   615.7052 |             |              
 Radiale_Wimereux_Cote_de_la_M | 2004-02-15 | 08:51:04 |       50.8 |      1.508 |   615.7052 |             |              
 Radiale_Wimereux_Cote_de_la_M | 2004-02-15 | 09:47:04 |       50.8 |      1.491 |  157.91357 |             |              
 Radiale_Wimereux_Cote_de_la_M | 2004-02-15 | 09:47:04 |       50.8 |      1.491 |  157.91357 |             |              
 ambleteuse                    | 2004-05-07 | 08:41:36 |       50.8 |      1.435 |   140.8427 |             |              
 ambleteuse                    | 2004-05-07 | 08:41:36 |       50.8 |      1.435 |   140.8427 |             |              
 ambleteuse                    | 2004-05-07 | 08:41:36 |       50.8 |      1.435 |   140.8427 |             |              
 ambleteuse                    | 2004-05-07 | 08:41:36 |       50.8 |      1.435 |   140.8427 |             |              
 ambleteuse                    | 2004-05-07 | 09:05:51 |       50.8 |      1.463 |  120.42862 |             |              
 ambleteuse                    | 2004-05-07 | 09:05:51 |       50.8 |      1.463 |  120.42862 |             |              
 ambleteuse                    | 2004-05-07 | 09:05:51 |       50.8 |      1.463 |  120.42862 |             |              
 ambleteuse                    | 2004-05-07 | 09:05:51 |       50.8 |      1.463 |  120.42862 |             |              
 ambleteuse                    | 2004-05-07 | 09:37:02 |       50.8 |      1.508 |   104.5224 |             |              
 ambleteuse                    | 2004-05-07 | 09:37:02 |       50.8 |      1.508 |   104.5224 |             |              
 ambleteuse                    | 2004-05-07 | 09:37:02 |       50.8 |      1.508 |   104.5224 |             |              
 ambleteuse                    | 2004-05-07 | 09:37:02 |       50.8 |      1.508 |   104.5224 |             |              
 ambleteuse                    | 2004-05-07 |          |       50.8 |      1.538 |  169.76782 |             |              
 ambleteuse                    | 2004-05-07 |          |       50.8 |      1.538 |  169.76782 |             |              
 ambleteuse                    | 2004-05-24 | 10:26:01 |       50.8 |      1.567 |  199.89967 |             |              
 ambleteuse                    | 2004-05-24 | 10:26:01 |       50.8 |      1.567 |  199.89967 |             |              
 Moore_gulf_of_maine           | 2004-06-16 | 12:55:00 |  42.994816 |  -70.42225 |  113.34102 |             |              
 Moore_gulf_of_maine           | 2004-06-16 | 12:55:00 |  42.994816 |  -70.42225 |  113.34102 |             |              
 Moore_gulf_of_maine           | 2004-06-16 | 17:12:00 |   42.88775 |  -70.14307 |   95.44539 |             |              
 Moore_gulf_of_maine           | 2004-06-16 | 17:12:00 |   42.88775 |  -70.14307 |   95.44539 |             |              
 Moore_gulf_of_maine           | 2004-06-16 | 19:45:00 |  43.056366 | -70.655334 |  155.88376 |             |              
 Moore_gulf_of_maine           | 2004-06-16 | 19:45:00 |  43.056366 | -70.655334 |  155.88376 |             |              
 Radiale_Wimereux_Cote_de_la_M | 2004-06-18 | 08:11:12 |       50.8 |      1.567 |  140.59126 |             |              
 Radiale_Wimereux_Cote_de_la_M | 2004-06-18 | 08:11:12 |       50.8 |      1.567 |  140.59126 |             |              
 Radiale_Wimereux_Cote_de_la_M | 2004-06-18 | 09:04:15 |       50.8 |      1.538 |  139.52406 |             |              
 Radiale_Wimereux_Cote_de_la_M | 2004-06-18 | 09:04:15 |       50.8 |      1.538 |  139.52406 |             |              
 Radiale_Wimereux_Cote_de_la_M | 2004-06-18 | 11:18:29 |       50.8 |      1.435 |  149.43745 |             |              
 Radiale_Wimereux_Cote_de_la_M | 2004-06-18 | 11:18:29 |       50.8 |      1.435 |  149.43745 |             |              
 Radiale_Wimereux_Cote_de_la_M | 2004-06-18 |          |       50.8 |      1.508 |  449.14117 |             |              
 Radiale_Wimereux_Cote_de_la_M | 2004-06-18 |          |       50.8 |      1.508 |  449.14117 |             |              
 Radiale_Wimereux_Cote_de_la_M | 2004-06-18 |          |       50.8 |      1.491 |   183.9898 |             |              
 Radiale_Wimereux_Cote_de_la_M | 2004-06-18 |          |       50.8 |      1.463 |  154.78432 |             |              
 Radiale_Wimereux_Cote_de_la_M | 2004-06-18 |          |       50.8 |      1.463 |  154.78432 |             |              
 Radiale_Wimereux_Cote_de_la_M | 2004-06-18 |          |       50.8 |      1.491 |   183.9898 |             |              
 ambleteuse                    | 2004-07-05 | 10:43:00 |       50.8 |      1.567 |  134.22641 |             |              
 ambleteuse                    | 2004-07-05 | 10:43:00 |       50.8 |      1.567 |  134.22641 |             |              
 ambleteuse                    | 2004-07-05 | 10:43:00 |       50.8 |      1.567 |  134.22641 |             |              
 ambleteuse                    | 2004-07-05 | 10:43:00 |       50.8 |      1.567 |  134.22641 |             |              
 Moore_gulf_of_maine           | 2004-08-16 | 15:25:00 |    42.7518 |   -69.6926 |  446.70752 |    0.639486 |      0.389016
 Moore_gulf_of_maine           | 2004-08-16 | 15:25:00 |    42.7518 |   -69.6926 |  446.70752 |    0.639486 |      0.389016
 Moore_gulf_of_maine           | 2004-08-16 | 20:05:00 |    42.9945 |   -70.4226 |  277.44608 |    0.901672 |      0.522402
 Moore_gulf_of_maine           | 2004-08-16 | 20:05:00 |    42.9945 |   -70.4226 |  277.44608 |    0.901672 |      0.522402
 Moore_gulf_of_maine           | 2004-08-16 | 21:30:00 |      43.03 |   -70.5715 |       -999 |    1.705817 |      1.010067
 Moore_gulf_of_maine           | 2004-08-16 | 21:30:00 |      43.03 |   -70.5715 |       -999 |    1.705817 |      1.010067
 Moore_gulf_of_maine           | 2004-09-08 | 16:15:00 |    42.8135 |  -70.79017 |  358.47256 |   12.869983 |      7.487063
 Moore_gulf_of_maine           | 2004-09-08 | 16:15:00 |    42.8135 |  -70.79017 |  358.47256 |   12.869983 |      7.487063
 Moore_gulf_of_maine           | 2004-09-08 | 17:05:00 |  42.815666 |  -70.72633 |  157.12444 |             |              
 Moore_gulf_of_maine           | 2004-09-08 | 17:05:00 |  42.815666 |  -70.72633 |  157.12444 |             |              
 Moore_gulf_of_maine           | 2004-09-08 | 18:20:00 |  42.848267 |  -70.31213 |  170.94041 |             |              
 Moore_gulf_of_maine           | 2004-09-08 | 18:20:00 |  42.848267 |  -70.31213 |  170.94041 |             |              
 Moore_gulf_of_maine           | 2004-09-08 | 19:16:00 |   42.88983 |  -70.14397 |  182.23523 |     5.33423 |       3.26515
 Moore_gulf_of_maine           | 2004-09-08 | 19:16:00 |   42.88983 |  -70.14397 |  182.23523 |     5.33423 |       3.26515
 Moore_gulf_of_maine           | 2004-09-08 | 20:12:00 |  42.937668 |  -70.29698 |   150.8756 |             |              
 Moore_gulf_of_maine           | 2004-09-08 | 20:12:00 |  42.937668 |  -70.29698 |   150.8756 |             |              
 Moore_gulf_of_maine           | 2004-10-06 | 16:53:00 |  41.159576 |  -70.56646 |  124.32774 |    1.323422 |      0.833315
 Moore_gulf_of_maine           | 2004-10-06 | 16:53:00 |  41.159576 |  -70.56646 |  124.32774 |    1.323422 |      0.833315
 Moore_gulf_of_maine           | 2004-10-06 | 18:40:00 |  41.316517 |   -70.5662 |  134.75932 |    1.305104 |      0.795884
 Moore_gulf_of_maine           | 2004-10-06 | 18:40:00 |  41.316517 |   -70.5662 |  134.75932 |    1.305104 |      0.795884
 Moore_gulf_of_maine           | 2004-10-29 | 12:52:00 |    42.9943 |  -70.42183 |  60.373528 |    0.541515 |      0.297945
 Moore_gulf_of_maine           | 2004-10-29 | 12:52:00 |    42.9943 |  -70.42183 |  60.373528 |    0.541515 |      0.297945
 Moore_gulf_of_maine           | 2004-10-29 | 15:31:00 |  42.888985 | -70.140915 | 117.863266 |    0.719022 |      0.411742
 Moore_gulf_of_maine           | 2004-10-29 | 15:31:00 |  42.888985 | -70.140915 | 117.863266 |    0.719022 |      0.411742
 Moore_gulf_of_maine           | 2004-10-29 | 16:53:00 |  42.861217 |  -69.86128 |  166.06062 |    1.093465 |      0.639675
 Moore_gulf_of_maine           | 2004-10-29 | 16:53:00 |  42.861217 |  -69.86128 |  166.06062 |    1.093465 |      0.639675
 Moore_gulf_of_maine           | 2004-10-29 | 20:46:00 |   43.05398 | -70.659134 |  120.26131 |    4.013541 |      2.172391
 Moore_gulf_of_maine           | 2004-10-29 | 20:46:00 |   43.05398 | -70.659134 |  120.26131 |    4.013541 |      2.172391
 Moore_gulf_of_maine           | 2005-01-19 | 13:45:00 |   43.18133 |  -70.42633 |   159.1501 |    0.591343 |      0.325233
 Moore_gulf_of_maine           | 2005-01-19 | 13:45:00 |   43.18133 |  -70.42633 |   159.1501 |    0.591343 |      0.325233
 Moore_gulf_of_maine           | 2005-01-30 | 19:50:00 |    42.9935 | -70.423836 |  130.01324 |    0.458857 |      0.269107
 Moore_gulf_of_maine           | 2005-01-30 | 19:50:00 |    42.9935 | -70.423836 |  130.01324 |    0.458857 |      0.269107
 Moore_gulf_of_maine           | 2005-02-14 | 15:00:00 |  43.030167 | -70.570335 |  152.70026 |     0.61943 |       0.34872
 Moore_gulf_of_maine           | 2005-02-14 | 15:00:00 |  43.030167 | -70.570335 |  152.70026 |     0.61943 |       0.34872
 Moore_gulf_of_maine           | 2005-02-14 | 15:55:00 |  42.994667 |    -70.423 |  225.25648 |    0.472193 |      0.254153
 Moore_gulf_of_maine           | 2005-02-14 | 15:55:00 |  42.994667 |    -70.423 |  225.25648 |    0.472193 |      0.254153
 Moore_gulf_of_maine           | 2005-02-17 | 13:17:00 |  43.181168 |  -70.42617 |       -999 |    0.568352 |      0.326852
 Moore_gulf_of_maine           | 2005-02-17 | 13:17:00 |  43.181168 |  -70.42617 |       -999 |    0.568352 |      0.326852
 Moore_gulf_of_maine           | 2005-02-17 | 15:45:00 |  43.570168 | -70.058334 |  212.49126 |        -999 |          -999
 Moore_gulf_of_maine           | 2005-02-17 | 15:45:00 |  43.570168 | -70.058334 |  212.49126 |        -999 |          -999
 ambleteuse                    | 2005-02-25 | 11:27:59 |       50.8 |      1.567 |   397.1513 |             |              
 ambleteuse                    | 2005-02-25 | 11:27:59 |       50.8 |      1.567 |   397.1513 |             |              
 ambleteuse                    | 2005-02-25 | 11:48:48 |       50.8 |      1.593 |   152.7305 |             |              
 ambleteuse                    | 2005-02-25 | 11:48:48 |       50.8 |      1.593 |   152.7305 |             |              
 ambleteuse                    | 2005-03-14 | 15:43:17 |       50.8 |      1.538 |  162.82506 |             |              
 ambleteuse                    | 2005-03-14 | 15:43:17 |       50.8 |      1.538 |  162.82506 |             |              
 ambleteuse                    | 2005-03-14 | 16:42:46 |       50.8 |      1.463 |  251.59575 |             |              
 ambleteuse                    | 2005-03-14 | 16:42:46 |       50.8 |      1.463 |  251.59575 |             |              
 ambleteuse                    | 2005-03-14 | 17:34:03 |       50.8 |      1.593 |  209.45627 |             |              
 ambleteuse                    | 2005-03-14 | 17:34:03 |       50.8 |      1.593 |  209.45627 |             |              
 Moore_gulf_of_maine           | 2005-03-17 | 20:30:00 |     43.183 | -70.428665 |  91.374916 |    1.100922 |      0.669212
 Moore_gulf_of_maine           | 2005-03-17 | 20:30:00 |     43.183 | -70.428665 |  91.374916 |    1.100922 |      0.669212
 Moore_gulf_of_maine           | 2005-03-18 | 17:10:00 |  42.939835 |  -70.29417 |   94.68289 |    0.500279 |      0.301789
 Moore_gulf_of_maine           | 2005-03-18 | 17:10:00 |  42.939835 |  -70.29417 |   94.68289 |    0.500279 |      0.301789
 ambleteuse                    | 2005-03-22 | 15:56:14 |       50.8 |      1.538 |   264.3026 |             |              
 ambleteuse                    | 2005-03-22 | 15:56:14 |       50.8 |      1.538 |   264.3026 |             |              
 ambleteuse                    | 2005-03-22 | 16:17:30 |       50.8 |      1.567 |  133.09692 |             |              
 ambleteuse                    | 2005-03-22 | 16:17:30 |       50.8 |      1.567 |  133.09692 |             |              
 ambleteuse                    | 2005-03-22 |          |       50.8 |      1.593 |  229.43262 |             |              
 ambleteuse                    | 2005-03-22 |          |       50.8 |      1.593 |  229.43262 |             |              
 ambleteuse                    | 2005-04-01 | 10:28:47 |       50.8 |      1.463 |   263.9598 |             |              
 ambleteuse                    | 2005-04-01 | 10:28:47 |       50.8 |      1.463 |   263.9598 |             |              
 ambleteuse                    | 2005-04-01 | 11:12:22 |       50.8 |      1.538 |   286.5721 |             |              
 ambleteuse                    | 2005-04-01 | 11:12:22 |       50.8 |      1.538 |   286.5721 |             |              
 ambleteuse                    | 2005-04-01 | 11:28:09 |       50.8 |      1.567 |  114.83452 |             |              
 ambleteuse                    | 2005-04-01 | 11:28:09 |       50.8 |      1.567 |  114.83452 |             |              
 ambleteuse                    | 2005-04-01 | 11:46:48 |       50.8 |      1.593 |  107.44681 |             |              
 ambleteuse                    | 2005-04-01 | 11:46:48 |       50.8 |      1.593 |  107.44681 |             |              
 Moore_gulf_of_maine           | 2005-04-06 | 14:00:00 |  42.861668 | -69.859665 |       -999 |        -999 |          -999
 Moore_gulf_of_maine           | 2005-04-06 | 14:00:00 |  42.861668 | -69.859665 |       -999 |        -999 |          -999
 Moore_gulf_of_maine           | 2005-04-06 | 16:45:00 |   42.88933 |     -70.14 |       -999 |             |              
 Moore_gulf_of_maine           | 2005-04-06 | 16:45:00 |   42.88933 |     -70.14 |       -999 |             |              
 Moore_gulf_of_maine           | 2005-04-06 | 18:05:00 |      42.94 |  -70.29367 |       -999 |             |              
 Moore_gulf_of_maine           | 2005-04-06 | 18:05:00 |      42.94 |  -70.29367 |       -999 |             |              
 Moore_gulf_of_maine           | 2005-04-06 | 19:15:00 |  42.994667 |  -70.42183 |       -999 |             |              
 Moore_gulf_of_maine           | 2005-04-06 | 19:15:00 |  42.994667 |  -70.42183 |       -999 |             |              
 Moore_gulf_of_maine           | 2005-04-06 | 20:45:00 |     43.031 |  -70.56917 |       -999 |        -999 |          -999
 Moore_gulf_of_maine           | 2005-04-06 | 20:45:00 |     43.031 |  -70.56917 |       -999 |        -999 |          -999
 Moore_gulf_of_maine           | 2005-04-06 | 21:30:00 |     43.054 | -70.659164 |  474.35907 |        -999 |          -999
 Moore_gulf_of_maine           | 2005-04-06 | 21:30:00 |     43.054 | -70.659164 |  474.35907 |        -999 |          -999
 ambleteuse                    | 2005-04-11 | 10:08:31 |       50.8 |      1.463 |  273.28604 |             |              
 ambleteuse                    | 2005-04-11 | 10:08:31 |       50.8 |      1.463 |  273.28604 |             |              
 ambleteuse                    | 2005-04-11 | 10:45:51 |       50.8 |      1.538 |  144.91725 |             |              
 ambleteuse                    | 2005-04-11 | 10:45:51 |       50.8 |      1.538 |  144.91725 |             |              
 ambleteuse                    | 2005-04-11 | 11:00:44 |       50.8 |      1.567 |  158.27423 |             |              
 ambleteuse                    | 2005-04-11 | 11:00:44 |       50.8 |      1.567 |  158.27423 |             |              
 ambleteuse                    | 2005-04-11 | 11:20:43 |       50.8 |      1.593 |  134.63358 |             |              
 ambleteuse                    | 2005-04-11 | 11:20:43 |       50.8 |      1.593 |  134.63358 |             |              
 ambleteuse                    | 2005-04-18 | 13:16:26 |       50.8 |      1.538 |  119.44444 |             |              
 ambleteuse                    | 2005-04-18 | 13:16:26 |       50.8 |      1.538 |  119.44444 |             |              
 ambleteuse                    | 2005-04-18 | 13:33:44 |       50.8 |      1.567 |  118.73522 |             |              
 ambleteuse                    | 2005-04-18 | 13:33:44 |       50.8 |      1.567 |  118.73522 |             |              
 ambleteuse                    | 2005-04-18 | 13:53:37 |       50.8 |      1.593 |  173.52246 |             |              
 ambleteuse                    | 2005-04-18 | 13:53:37 |       50.8 |      1.593 |  173.52246 |             |              
 Moore_gulf_of_maine           | 2005-04-19 | 13:01:00 |   43.18017 |   -70.4255 |  291.93365 |    0.834608 |      0.538828
 Moore_gulf_of_maine           | 2005-04-19 | 13:01:00 |   43.18017 |   -70.4255 |  291.93365 |    0.834608 |      0.538828
 Moore_gulf_of_maine           | 2005-04-19 | 15:05:00 |  43.568333 |  -70.05517 |  413.98856 |    0.876292 |      0.583272
 Moore_gulf_of_maine           | 2005-04-19 | 15:05:00 |  43.568333 |  -70.05517 |  413.98856 |    0.876292 |      0.583272
 Moore_gulf_of_maine           | 2005-04-19 | 17:10:00 |  43.586666 |  -69.65317 |  262.97543 |    2.122932 |      1.246172
 Moore_gulf_of_maine           | 2005-04-19 | 17:10:00 |  43.586666 |  -69.65317 |  262.97543 |    2.122932 |      1.246172
 ambleteuse                    | 2005-04-25 | 09:23:26 |       50.8 |      1.463 |   97.22222 |             |              
 ambleteuse                    | 2005-04-25 | 09:23:26 |       50.8 |      1.463 |   97.22222 |             |              
 ambleteuse                    | 2005-04-25 | 10:01:49 |       50.8 |      1.538 |   107.1513 |             |              
 ambleteuse                    | 2005-04-25 | 10:01:49 |       50.8 |      1.538 |   107.1513 |             |              
 ambleteuse                    | 2005-04-25 | 10:18:40 |       50.8 |      1.567 |  130.85106 |             |              
 ambleteuse                    | 2005-04-25 | 10:18:40 |       50.8 |      1.567 |  130.85106 |             |              
 ambleteuse                    | 2005-04-25 | 10:37:12 |       50.8 |      1.593 |    246.513 |             |              
 ambleteuse                    | 2005-04-25 | 10:37:12 |       50.8 |      1.593 |    246.513 |             |              
 ambleteuse                    | 2005-05-02 | 13:42:30 |       50.8 |      1.538 |  183.74704 |             |              
 ambleteuse                    | 2005-05-02 | 13:42:30 |       50.8 |      1.538 |  183.74704 |             |              
 ambleteuse                    | 2005-05-02 | 13:58:12 |       50.8 |      1.567 |  194.50354 |             |              
 ambleteuse                    | 2005-05-02 | 13:58:12 |       50.8 |      1.567 |  194.50354 |             |              
 ambleteuse                    | 2005-05-02 | 14:17:15 |       50.8 |      1.593 |  187.47044 |             |              
 ambleteuse                    | 2005-05-02 | 14:17:15 |       50.8 |      1.593 |  187.47044 |             |              
 ambleteuse                    | 2005-05-09 | 09:07:31 |       50.8 |      1.538 |   117.9078 |             |              
 ambleteuse                    | 2005-05-09 | 09:07:31 |       50.8 |      1.538 |   117.9078 |             |              
 ambleteuse                    | 2005-05-09 | 09:35:27 |       50.8 |      1.567 |   142.9669 |             |              
 ambleteuse                    | 2005-05-09 | 09:35:27 |       50.8 |      1.567 |   142.9669 |             |              
 ambleteuse                    | 2005-05-09 | 09:52:12 |       50.8 |      1.593 |  508.74704 |             |              
 ambleteuse                    | 2005-05-09 | 09:52:12 |       50.8 |      1.593 |  508.74704 |             |              
 Moore_gulf_of_maine           | 2005-05-10 | 12:00:00 |  43.053333 |  -70.65783 |  183.30571 |             |              
 Moore_gulf_of_maine           | 2005-05-10 | 12:00:00 |  43.053333 |  -70.65783 |  183.30571 |             |              
 Moore_gulf_of_maine           | 2005-05-10 | 14:20:00 |  42.939335 |  -70.29367 |  820.71814 |             |              
 Moore_gulf_of_maine           | 2005-05-10 | 14:20:00 |  42.939335 |  -70.29367 |  820.71814 |             |              
 Moore_gulf_of_maine           | 2005-05-10 | 15:15:00 |   42.88767 | -70.142334 |  207.95378 |             |              
 Moore_gulf_of_maine           | 2005-05-10 | 15:15:00 |   42.88767 | -70.142334 |  207.95378 |             |              
 Moore_gulf_of_maine           | 2005-05-10 | 16:30:00 |   42.86067 |  -69.86183 |  141.00536 |             |              
 Moore_gulf_of_maine           | 2005-05-10 | 16:30:00 |   42.86067 |  -69.86183 |  141.00536 |             |              
 Moore_gulf_of_maine           | 2005-05-11 | 16:00:00 |   43.57083 |    -70.059 |   206.8549 |             |              
 Moore_gulf_of_maine           | 2005-05-11 | 16:00:00 |   43.57083 |    -70.059 |   206.8549 |             |              
 Moore_gulf_of_maine           | 2005-05-11 | 18:10:00 |     43.611 |  -69.62967 |  152.44772 |   47.634895 |     27.913317
 Moore_gulf_of_maine           | 2005-05-11 | 18:10:00 |     43.611 |  -69.62967 |  152.44772 |   47.634895 |     27.913317
 ambleteuse                    | 2005-05-26 |          |       50.8 |      1.463 |  181.79669 |             |              
 ambleteuse                    | 2005-05-26 |          |       50.8 |      1.538 |   90.30733 |             |              
 ambleteuse                    | 2005-05-26 |          |       50.8 |      1.567 |   96.74941 |             |              
 ambleteuse                    | 2005-05-26 |          |       50.8 |      1.463 |  181.79669 |             |              
 ambleteuse                    | 2005-05-26 |          |       50.8 |      1.538 |   90.30733 |             |              
 ambleteuse                    | 2005-05-26 |          |       50.8 |      1.593 |  213.88889 |             |              
 ambleteuse                    | 2005-05-26 |          |       50.8 |      1.567 |   96.74941 |             |              
 ambleteuse                    | 2005-05-26 |          |       50.8 |      1.593 |  213.88889 |             |              
 Moore_gulf_of_maine           | 2005-06-17 | 11:55:00 |  43.053333 |  -70.65783 |       -999 |    0.258267 |      0.161897
 Moore_gulf_of_maine           | 2005-06-17 | 11:55:00 |  43.053333 |  -70.65783 |       -999 |    0.258267 |      0.161897
 Moore_gulf_of_maine           | 2005-06-17 | 12:30:00 |  43.029835 |  -70.56817 |   586.2441 |    0.593166 |      0.366455
 Moore_gulf_of_maine           | 2005-06-17 | 12:30:00 |  43.029835 |  -70.56817 |   586.2441 |    0.593166 |      0.366455
 Moore_gulf_of_maine           | 2005-06-17 | 13:35:00 |  42.994835 |    -70.424 |  200.43874 |    0.721622 |      0.485504
 Moore_gulf_of_maine           | 2005-06-17 | 13:35:00 |  42.994835 |    -70.424 |  200.43874 |    0.721622 |      0.485504
 Moore_gulf_of_maine           | 2005-06-17 | 14:50:00 |     42.939 |   -70.2915 |       -999 |    0.682961 |      0.434009
 Moore_gulf_of_maine           | 2005-06-17 | 14:50:00 |     42.939 |   -70.2915 |       -999 |    0.682961 |      0.434009
 Moore_gulf_of_maine           | 2005-06-17 | 16:15:00 |    42.8865 |  -70.14383 |       -999 |    0.998633 |      0.602504
 Moore_gulf_of_maine           | 2005-06-17 | 16:15:00 |    42.8865 |  -70.14383 |       -999 |    0.998633 |      0.602504
 Moore_gulf_of_maine           | 2005-06-17 | 17:35:00 |   42.86067 |    -69.861 |  426.62527 |    0.829153 |      0.489972
 Moore_gulf_of_maine           | 2005-06-17 | 17:35:00 |   42.86067 |    -69.861 |  426.62527 |    0.829153 |      0.489972
 Moore_gulf_of_maine           | 2005-07-12 | 13:36:00 |  42.993668 | -70.423836 |   81.46056 |             |              
 Moore_gulf_of_maine           | 2005-07-12 | 13:36:00 |  42.993668 | -70.423836 |   81.46056 |             |              
 Moore_gulf_of_maine           | 2005-07-12 | 14:56:00 |    42.9385 |   -70.2935 |  117.88887 |             |              
 Moore_gulf_of_maine           | 2005-07-12 | 14:56:00 |    42.9385 |   -70.2935 |  117.88887 |             |              
 Moore_gulf_of_maine           | 2005-07-12 | 16:28:00 |  42.889168 |  -70.14117 |   705.8546 |             |              
 Moore_gulf_of_maine           | 2005-07-12 | 16:28:00 |  42.889168 |  -70.14117 |   705.8546 |             |              
 Moore_gulf_of_maine           | 2005-07-12 | 17:54:00 |  42.859165 |   -69.8615 | 103.111595 |    1.709068 |      1.061641
 Moore_gulf_of_maine           | 2005-07-12 | 17:54:00 |  42.859165 |   -69.8615 | 103.111595 |    1.709068 |      1.061641
 Moore_gulf_of_maine           | 2005-07-13 | 12:21:00 |  43.180832 |    -70.429 |  121.40298 |    1.188982 |      0.758997
 Moore_gulf_of_maine           | 2005-07-13 | 12:21:00 |  43.180832 |    -70.429 |  121.40298 |    1.188982 |      0.758997
 Moore_gulf_of_maine           | 2005-07-13 | 14:57:00 |   43.57083 |   -70.0595 |  166.69727 |    1.108836 |      0.681588
 Moore_gulf_of_maine           | 2005-07-13 | 14:57:00 |   43.57083 |   -70.0595 |  166.69727 |    1.108836 |      0.681588
 Moore_gulf_of_maine           | 2005-07-14 | 16:10:00 |     42.769 |  -70.73967 |  94.743126 |             |              
 Moore_gulf_of_maine           | 2005-07-14 | 16:10:00 |     42.769 |  -70.73967 |  94.743126 |             |              
 Moore_gulf_of_maine           | 2005-07-14 | 18:29:00 |      42.85 | -70.600334 |       -999 |             |              
 Moore_gulf_of_maine           | 2005-07-14 | 18:29:00 |      42.85 | -70.600334 |       -999 |             |              
 Moore_gulf_of_maine           | 2005-08-16 | 11:42:00 |   43.05462 | -70.658066 |  151.40416 |    2.247778 |      1.314208
 Moore_gulf_of_maine           | 2005-08-16 | 11:42:00 |   43.05462 | -70.658066 |  151.40416 |    2.247778 |      1.314208
 Moore_gulf_of_maine           | 2005-08-16 | 12:15:00 |   43.03105 |  -70.56703 |       -999 |             |              
 Moore_gulf_of_maine           | 2005-08-16 | 12:15:00 |   43.03105 |  -70.56703 |       -999 |             |              
 Moore_gulf_of_maine           | 2005-08-16 | 13:14:00 |    42.9935 |  -70.41993 |       -999 |    3.825458 |       2.24959
 Moore_gulf_of_maine           | 2005-08-16 | 13:14:00 |    42.9935 |  -70.41993 |       -999 |    3.825458 |       2.24959
 Moore_gulf_of_maine           | 2005-08-16 | 15:57:00 |     42.889 | -70.144264 |  182.13525 |             |              
 Moore_gulf_of_maine           | 2005-08-16 | 15:57:00 |     42.889 | -70.144264 |  182.13525 |             |              
 Moore_gulf_of_maine           | 2005-08-16 | 17:19:00 |    42.8617 |  -69.86158 |       -999 |             |              
 Moore_gulf_of_maine           | 2005-08-16 | 17:19:00 |    42.8617 |  -69.86158 |       -999 |             |              
 Moore_gulf_of_maine           | 2005-09-13 | 11:54:00 |  43.052334 |    -70.661 |       -999 |   14.139428 |      8.542171
 Moore_gulf_of_maine           | 2005-09-13 | 11:54:00 |  43.052334 |    -70.661 |       -999 |   14.139428 |      8.542171
 Moore_gulf_of_maine           | 2005-09-13 | 12:30:00 |  43.029667 | -70.568665 |       -999 |   10.577335 |      6.423144
 Moore_gulf_of_maine           | 2005-09-13 | 12:30:00 |  43.029667 | -70.568665 |       -999 |   10.577335 |      6.423144
 Moore_gulf_of_maine           | 2005-09-13 | 13:34:00 |  42.993168 |  -70.42433 |       -999 |             |              
 Moore_gulf_of_maine           | 2005-09-13 | 13:34:00 |  42.993168 |  -70.42433 |       -999 |             |              
 Moore_gulf_of_maine           | 2005-09-13 | 14:45:00 |     42.939 |  -70.29117 |   95.88671 |    8.401672 |      5.011748
 Moore_gulf_of_maine           | 2005-09-13 | 14:45:00 |     42.939 |  -70.29117 |   95.88671 |    8.401672 |      5.011748
 Moore_gulf_of_maine           | 2005-09-14 | 16:10:00 |  43.570667 |    -70.058 |       -999 |    4.872249 |      2.895836
 Moore_gulf_of_maine           | 2005-09-14 | 16:10:00 |  43.570667 |    -70.058 |       -999 |    4.872249 |      2.895836
 Moore_gulf_of_maine           | 2005-09-14 | 18:00:00 |  43.708332 |  -69.77517 |       -999 |    4.143216 |      2.478959
 Moore_gulf_of_maine           | 2005-09-14 | 18:00:00 |  43.708332 |  -69.77517 |       -999 |    4.143216 |      2.478959
 Moore_gulf_of_maine           | 2005-09-15 | 15:50:00 |  43.570534 |  -70.05907 |       -999 |    0.480464 |       0.28892
 Moore_gulf_of_maine           | 2005-09-15 | 15:50:00 |  43.570534 |  -70.05907 |       -999 |    0.480464 |       0.28892
 Moore_gulf_of_maine           | 2005-09-15 | 17:50:00 |  43.182716 |  -70.42703 |       -999 |    1.141792 |      0.732737
 Moore_gulf_of_maine           | 2005-09-15 | 17:50:00 |  43.182716 |  -70.42703 |       -999 |    1.141792 |      0.732737
 Moore_gulf_of_maine           | 2005-10-18 | 13:55:00 |  43.181168 |  -70.42667 |  391.73352 |    0.836012 |      0.517048
